Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,chosen face,not chosen face,price1,price2,price3,price4,price5,price6,price7,price8,price9,price10,price11,price12,price1a,price2a,price3a,price4a,price5a,price6a,price7a,price8a,price9a,price10a,price11a,price12a,,Participant_preference,face_rating,random number,fixation_times
32,1614074900012,23/02/2021 10:08:20,1614074900536,0,23/02/2021 10:08:20,27661,5,task-hlnk,,10283163,59db44e63e5ea00001e1d163,3128692,,complete,,6034d1322290e3683f16b7c8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1920x1080,1920x937,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,7,2,24,congratulations,Zone4,continue_button,5092.509999999944,,,,,0,1,0,,,,,1,sequence,,,<h1>£1250</h1>,<h1>£1152</h1>,<h1>£745.99</h1>,<h1>£1061.99</h1>,<h1>£1225</h1>,<h1>£745.75</h1>,<h1>£865.99</h1>,<h1>£480</h1>,<h1>£893.99</h1>,<h1>£1201.99</h1>,<h1>£1683</h1>,<h1>£1115.99</h1>,"£1,250","£1,152",£745.99,"£1,061.99","£1,225",£745.75,£865.99,£480,£893.99,"£1,201.99","£1,683","£1,115.99",,,,,
33,1614074901675,23/02/2021 10:08:21,1614074902261,0,23/02/2021 10:08:22,27661,5,task-hlnk,,10283163,59db44e63e5ea00001e1d163,3128692,,complete,,6034d1322290e3683f16b7c8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1920x1080,1920x937,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,4,2,1,next sequence?,advancementZone,continue_button,1715.874999999869,,,,,0,1,0,,,,,,ready,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1614074907514,23/02/2021 10:08:27,1614074908094,0,23/02/2021 10:08:28,27661,5,task-hlnk,,10283163,59db44e63e5ea00001e1d163,3128692,,complete,,6034d1322290e3683f16b7c8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1920x1080,1920x937,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,3,3,1,option1,Zone1,response_button_text,5732.910000000178,,,See next option,1,0,1,0,,,,,1,sequence,,,<h1>£746.99</h1>,<h1>£552</h1>,<h1>£1155.99</h1>,<h1>£673.99</h1>,<h1>£600</h1>,<h1>£843</h1>,<h1>£744</h1>,<h1>£631.92</h1>,<h1>£725.99</h1>,<h1>£576</h1>,<h1>£1155</h1>,<h1>£845.99</h1>,£746.99,£552,"£1,155.99",£673.99,£600,£843,£744,£631.92,£725.99,£576,"£1,155",£845.99,,,,,
35,1614074909244,23/02/2021 10:08:29,1614074909841,0,23/02/2021 10:08:29,27661,5,task-hlnk,,10283163,59db44e63e5ea00001e1d163,3128692,,complete,,6034d1322290e3683f16b7c8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1920x1080,1920x937,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,3,3,2,option2,choice,response_button_text,1733.0200000001205,,,£552,1,1,0,0,,,,,1,sequence,,,<h1>£746.99</h1>,<h1>£552</h1>,<h1>£1155.99</h1>,<h1>£673.99</h1>,<h1>£600</h1>,<h1>£843</h1>,<h1>£744</h1>,<h1>£631.92</h1>,<h1>£725.99</h1>,<h1>£576</h1>,<h1>£1155</h1>,<h1>£845.99</h1>,£746.99,£552,"£1,155.99",£673.99,£600,£843,£744,£631.92,£725.99,£576,"£1,155",£845.99,,,,,
36,1614074910955,23/02/2021 10:08:30,1614074911557,0,23/02/2021 10:08:31,27661,5,task-hlnk,,10283163,59db44e63e5ea00001e1d163,3128692,,complete,,6034d1322290e3683f16b7c8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1920x1080,1920x937,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,3,3,14,grey2,Zone1,continue_button,1705.4599999996717,,,,,0,1,0,,,,,1,sequence,,,<h1>£746.99</h1>,<h1>£552</h1>,<h1>£1155.99</h1>,<h1>£673.99</h1>,<h1>£600</h1>,<h1>£843</h1>,<h1>£744</h1>,<h1>£631.92</h1>,<h1>£725.99</h1>,<h1>£576</h1>,<h1>£1155</h1>,<h1>£845.99</h1>,£746.99,£552,"£1,155.99",£673.99,£600,£843,£744,£631.92,£725.99,£576,"£1,155",£845.99,,,,,
37,1614074911137,23/02/2021 10:08:31,1614074911735,0,23/02/2021 10:08:31,27661,5,task-hlnk,,10283163,59db44e63e5ea00001e1d163,3128692,,complete,,6034d1322290e3683f16b7c8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1920x1080,1920x937,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,3,3,15,grey3,Zone1,continue_button,167.84000000006927,,,,,0,1,0,,,,,1,sequence,,,<h1>£746.99</h1>,<h1>£552</h1>,<h1>£1155.99</h1>,<h1>£673.99</h1>,<h1>£600</h1>,<h1>£843</h1>,<h1>£744</h1>,<h1>£631.92</h1>,<h1>£725.99</h1>,<h1>£576</h1>,<h1>£1155</h1>,<h1>£845.99</h1>,£746.99,£552,"£1,155.99",£673.99,£600,£843,£744,£631.92,£725.99,£576,"£1,155",£845.99,,,,,
38,1614074911439,23/02/2021 10:08:31,1614074911891,0,23/02/2021 10:08:31,27661,5,task-hlnk,,10283163,59db44e63e5ea00001e1d163,3128692,,complete,,6034d1322290e3683f16b7c8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1920x1080,1920x937,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,3,3,16,grey4,Zone1,continue_button,146.47000000013213,,,,,0,1,0,,,,,1,sequence,,,<h1>£746.99</h1>,<h1>£552</h1>,<h1>£1155.99</h1>,<h1>£673.99</h1>,<h1>£600</h1>,<h1>£843</h1>,<h1>£744</h1>,<h1>£631.92</h1>,<h1>£725.99</h1>,<h1>£576</h1>,<h1>£1155</h1>,<h1>£845.99</h1>,£746.99,£552,"£1,155.99",£673.99,£600,£843,£744,£631.92,£725.99,£576,"£1,155",£845.99,,,,,
39,1614074911528,23/02/2021 10:08:31,1614074912045,0,23/02/2021 10:08:32,27661,5,task-hlnk,,10283163,59db44e63e5ea00001e1d163,3128692,,complete,,6034d1322290e3683f16b7c8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1920x1080,1920x937,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,3,3,17,grey5,Zone1,continue_button,147.12499999995634,,,,,0,1,0,,,,,1,sequence,,,<h1>£746.99</h1>,<h1>£552</h1>,<h1>£1155.99</h1>,<h1>£673.99</h1>,<h1>£600</h1>,<h1>£843</h1>,<h1>£744</h1>,<h1>£631.92</h1>,<h1>£725.99</h1>,<h1>£576</h1>,<h1>£1155</h1>,<h1>£845.99</h1>,£746.99,£552,"£1,155.99",£673.99,£600,£843,£744,£631.92,£725.99,£576,"£1,155",£845.99,,,,,
40,1614074911606,23/02/2021 10:08:31,1614074912177,0,23/02/2021 10:08:32,27661,5,task-hlnk,,10283163,59db44e63e5ea00001e1d163,3128692,,complete,,6034d1322290e3683f16b7c8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1920x1080,1920x937,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,3,3,18,grey6,Zone1,continue_button,124.48999999969237,,,,,0,1,0,,,,,1,sequence,,,<h1>£746.99</h1>,<h1>£552</h1>,<h1>£1155.99</h1>,<h1>£673.99</h1>,<h1>£600</h1>,<h1>£843</h1>,<h1>£744</h1>,<h1>£631.92</h1>,<h1>£725.99</h1>,<h1>£576</h1>,<h1>£1155</h1>,<h1>£845.99</h1>,£746.99,£552,"£1,155.99",£673.99,£600,£843,£744,£631.92,£725.99,£576,"£1,155",£845.99,,,,,
41,1614074911699,23/02/2021 10:08:31,1614074912293,0,23/02/2021 10:08:32,27661,5,task-hlnk,,10283163,59db44e63e5ea00001e1d163,3128692,,complete,,6034d1322290e3683f16b7c8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1920x1080,1920x937,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,3,3,19,grey7,Zone1,continue_button,104.51000000012573,,,,,0,1,0,,,,,1,sequence,,,<h1>£746.99</h1>,<h1>£552</h1>,<h1>£1155.99</h1>,<h1>£673.99</h1>,<h1>£600</h1>,<h1>£843</h1>,<h1>£744</h1>,<h1>£631.92</h1>,<h1>£725.99</h1>,<h1>£576</h1>,<h1>£1155</h1>,<h1>£845.99</h1>,£746.99,£552,"£1,155.99",£673.99,£600,£843,£744,£631.92,£725.99,£576,"£1,155",£845.99,,,,,
42,1614074911783,23/02/2021 10:08:31,1614074912393,0,23/02/2021 10:08:32,27661,5,task-hlnk,,10283163,59db44e63e5ea00001e1d163,3128692,,complete,,6034d1322290e3683f16b7c8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1920x1080,1920x937,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,3,3,20,grey8,Zone1,continue_button,89.93999999984226,,,,,0,1,0,,,,,1,sequence,,,<h1>£746.99</h1>,<h1>£552</h1>,<h1>£1155.99</h1>,<h1>£673.99</h1>,<h1>£600</h1>,<h1>£843</h1>,<h1>£744</h1>,<h1>£631.92</h1>,<h1>£725.99</h1>,<h1>£576</h1>,<h1>£1155</h1>,<h1>£845.99</h1>,£746.99,£552,"£1,155.99",£673.99,£600,£843,£744,£631.92,£725.99,£576,"£1,155",£845.99,,,,,
43,1614074911903,23/02/2021 10:08:31,1614074912517,0,23/02/2021 10:08:32,27661,5,task-hlnk,,10283163,59db44e63e5ea00001e1d163,3128692,,complete,,6034d1322290e3683f16b7c8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1920x1080,1920x937,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,3,3,21,grey9,Zone1,continue_button,112.1449999996039,,,,,0,1,0,,,,,1,sequence,,,<h1>£746.99</h1>,<h1>£552</h1>,<h1>£1155.99</h1>,<h1>£673.99</h1>,<h1>£600</h1>,<h1>£843</h1>,<h1>£744</h1>,<h1>£631.92</h1>,<h1>£725.99</h1>,<h1>£576</h1>,<h1>£1155</h1>,<h1>£845.99</h1>,£746.99,£552,"£1,155.99",£673.99,£600,£843,£744,£631.92,£725.99,£576,"£1,155",£845.99,,,,,
44,1614074912309,23/02/2021 10:08:32,1614074912911,0,23/02/2021 10:08:32,27661,5,task-hlnk,,10283163,59db44e63e5ea00001e1d163,3128692,,complete,,6034d1322290e3683f16b7c8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1920x1080,1920x937,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,3,3,22,grey10,Zone1,continue_button,379.68500000033237,,,,,0,1,0,,,,,1,sequence,,,<h1>£746.99</h1>,<h1>£552</h1>,<h1>£1155.99</h1>,<h1>£673.99</h1>,<h1>£600</h1>,<h1>£843</h1>,<h1>£744</h1>,<h1>£631.92</h1>,<h1>£725.99</h1>,<h1>£576</h1>,<h1>£1155</h1>,<h1>£845.99</h1>,£746.99,£552,"£1,155.99",£673.99,£600,£843,£744,£631.92,£725.99,£576,"£1,155",£845.99,,,,,
45,1614074912895,23/02/2021 10:08:32,1614074913491,0,23/02/2021 10:08:33,27661,5,task-hlnk,,10283163,59db44e63e5ea00001e1d163,3128692,,complete,,6034d1322290e3683f16b7c8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1920x1080,1920x937,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,3,3,23,grey11,Zone1,continue_button,569.8400000001129,,,,,0,1,0,,,,,1,sequence,,,<h1>£746.99</h1>,<h1>£552</h1>,<h1>£1155.99</h1>,<h1>£673.99</h1>,<h1>£600</h1>,<h1>£843</h1>,<h1>£744</h1>,<h1>£631.92</h1>,<h1>£725.99</h1>,<h1>£576</h1>,<h1>£1155</h1>,<h1>£845.99</h1>,£746.99,£552,"£1,155.99",£673.99,£600,£843,£744,£631.92,£725.99,£576,"£1,155",£845.99,,,,,
46,1614074914684,23/02/2021 10:08:34,1614074915284,0,23/02/2021 10:08:35,27661,5,task-hlnk,,10283163,59db44e63e5ea00001e1d163,3128692,,complete,,6034d1322290e3683f16b7c8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1920x1080,1920x937,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,3,3,24,congratulations,rating19,response_slider_firstInteraction,1783.2309999999925,,,32,,0,1,0,,,,,1,sequence,,,<h1>£746.99</h1>,<h1>£552</h1>,<h1>£1155.99</h1>,<h1>£673.99</h1>,<h1>£600</h1>,<h1>£843</h1>,<h1>£744</h1>,<h1>£631.92</h1>,<h1>£725.99</h1>,<h1>£576</h1>,<h1>£1155</h1>,<h1>£845.99</h1>,£746.99,£552,"£1,155.99",£673.99,£600,£843,£744,£631.92,£725.99,£576,"£1,155",£845.99,,,,,
47,1614074917918,23/02/2021 10:08:37,1614074918503,0,23/02/2021 10:08:38,27661,5,task-hlnk,,10283163,59db44e63e5ea00001e1d163,3128692,,complete,,6034d1322290e3683f16b7c8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1920x1080,1920x937,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,3,3,24,congratulations,rating19,response_slider_endValue,4828.239999999831,,,81,,0,1,0,,,,,1,sequence,,,<h1>£746.99</h1>,<h1>£552</h1>,<h1>£1155.99</h1>,<h1>£673.99</h1>,<h1>£600</h1>,<h1>£843</h1>,<h1>£744</h1>,<h1>£631.92</h1>,<h1>£725.99</h1>,<h1>£576</h1>,<h1>£1155</h1>,<h1>£845.99</h1>,£746.99,£552,"£1,155.99",£673.99,£600,£843,£744,£631.92,£725.99,£576,"£1,155",£845.99,,,,,
48,1614074917997,23/02/2021 10:08:37,1614074918504,0,23/02/2021 10:08:38,27661,5,task-hlnk,,10283163,59db44e63e5ea00001e1d163,3128692,,complete,,6034d1322290e3683f16b7c8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1920x1080,1920x937,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,3,3,24,congratulations,Zone4,continue_button,4828.239999999831,,,,,0,1,0,,,,,1,sequence,,,<h1>£746.99</h1>,<h1>£552</h1>,<h1>£1155.99</h1>,<h1>£673.99</h1>,<h1>£600</h1>,<h1>£843</h1>,<h1>£744</h1>,<h1>£631.92</h1>,<h1>£725.99</h1>,<h1>£576</h1>,<h1>£1155</h1>,<h1>£845.99</h1>,£746.99,£552,"£1,155.99",£673.99,£600,£843,£744,£631.92,£725.99,£576,"£1,155",£845.99,,,,,
49,1614074937535,23/02/2021 10:08:57,1614074919693,0,23/02/2021 10:08:39,27661,5,task-hlnk,,10283163,59db44e63e5ea00001e1d163,3128692,,complete,,6034d1322290e3683f16b7c8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1920x1080,1920x937,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,6,3,1,next sequence?,advancementZone,continue_button,1180.3150000000605,,,,,0,1,0,,,,,,ready,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,1614074937941,23/02/2021 10:08:57,1614074922223,0,23/02/2021 10:08:42,27661,5,task-hlnk,,10283163,59db44e63e5ea00001e1d163,3128692,,complete,,6034d1322290e3683f16b7c8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1920x1080,1920x937,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,9,4,1,option1,Zone1,response_button_text,2439.649999999805,,,See next option,1,0,1,0,,,,,1,sequence,,,<h1>£1345</h1>,<h1>£1691.99</h1>,<h1>£768</h1>,<h1>£1253.99</h1>,<h1>£801.99</h1>,<h1>£915</h1>,<h1>£1139.99</h1>,<h1>£917.99</h1>,<h1>£989.99</h1>,<h1>£835</h1>,<h1>£431.76</h1>,<h1>£359.76</h1>,"£1,345","£1,691.99",£768,"£1,253.99",£801.99,£915,"£1,139.99",£917.99,£989.99,£835,£431.76,£359.76,,,,,
51,1614074937941,23/02/2021 10:08:57,1614074923755,0,23/02/2021 10:08:43,27661,5,task-hlnk,,10283163,59db44e63e5ea00001e1d163,3128692,,complete,,6034d1322290e3683f16b7c8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1920x1080,1920x937,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,9,4,2,option2,Zone1,response_button_text,1519.185000000114,,,See next option,1,0,1,0,,,,,1,sequence,,,<h1>£1345</h1>,<h1>£1691.99</h1>,<h1>£768</h1>,<h1>£1253.99</h1>,<h1>£801.99</h1>,<h1>£915</h1>,<h1>£1139.99</h1>,<h1>£917.99</h1>,<h1>£989.99</h1>,<h1>£835</h1>,<h1>£431.76</h1>,<h1>£359.76</h1>,"£1,345","£1,691.99",£768,"£1,253.99",£801.99,£915,"£1,139.99",£917.99,£989.99,£835,£431.76,£359.76,,,,,
52,1614074937941,23/02/2021 10:08:57,1614074925255,0,23/02/2021 10:08:45,27661,5,task-hlnk,,10283163,59db44e63e5ea00001e1d163,3128692,,complete,,6034d1322290e3683f16b7c8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1920x1080,1920x937,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,9,4,3,option3,choice,response_button_text,1485.0550000001094,,,£768,1,1,0,0,,,,,1,sequence,,,<h1>£1345</h1>,<h1>£1691.99</h1>,<h1>£768</h1>,<h1>£1253.99</h1>,<h1>£801.99</h1>,<h1>£915</h1>,<h1>£1139.99</h1>,<h1>£917.99</h1>,<h1>£989.99</h1>,<h1>£835</h1>,<h1>£431.76</h1>,<h1>£359.76</h1>,"£1,345","£1,691.99",£768,"£1,253.99",£801.99,£915,"£1,139.99",£917.99,£989.99,£835,£431.76,£359.76,,,,,
53,1614074937941,23/02/2021 10:08:57,1614074927699,0,23/02/2021 10:08:47,27661,5,task-hlnk,,10283163,59db44e63e5ea00001e1d163,3128692,,complete,,6034d1322290e3683f16b7c8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1920x1080,1920x937,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,9,4,15,grey3,Zone1,continue_button,2436.6850000001286,,,,,0,1,0,,,,,1,sequence,,,<h1>£1345</h1>,<h1>£1691.99</h1>,<h1>£768</h1>,<h1>£1253.99</h1>,<h1>£801.99</h1>,<h1>£915</h1>,<h1>£1139.99</h1>,<h1>£917.99</h1>,<h1>£989.99</h1>,<h1>£835</h1>,<h1>£431.76</h1>,<h1>£359.76</h1>,"£1,345","£1,691.99",£768,"£1,253.99",£801.99,£915,"£1,139.99",£917.99,£989.99,£835,£431.76,£359.76,,,,,
54,1614074937941,23/02/2021 10:08:57,1614074929074,0,23/02/2021 10:08:49,27661,5,task-hlnk,,10283163,59db44e63e5ea00001e1d163,3128692,,complete,,6034d1322290e3683f16b7c8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1920x1080,1920x937,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,9,4,16,grey4,Zone1,continue_button,1367.8899999999994,,,,,0,1,0,,,,,1,sequence,,,<h1>£1345</h1>,<h1>£1691.99</h1>,<h1>£768</h1>,<h1>£1253.99</h1>,<h1>£801.99</h1>,<h1>£915</h1>,<h1>£1139.99</h1>,<h1>£917.99</h1>,<h1>£989.99</h1>,<h1>£835</h1>,<h1>£431.76</h1>,<h1>£359.76</h1>,"£1,345","£1,691.99",£768,"£1,253.99",£801.99,£915,"£1,139.99",£917.99,£989.99,£835,£431.76,£359.76,,,,,
55,1614074937941,23/02/2021 10:08:57,1614074929099,0,23/02/2021 10:08:49,27661,5,task-hlnk,,10283163,59db44e63e5ea00001e1d163,3128692,,complete,,6034d1322290e3683f16b7c8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1920x1080,1920x937,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,9,4,17,grey5,Zone1,continue_button,7.114999999888823,,,,,0,1,0,,,,,1,sequence,,,<h1>£1345</h1>,<h1>£1691.99</h1>,<h1>£768</h1>,<h1>£1253.99</h1>,<h1>£801.99</h1>,<h1>£915</h1>,<h1>£1139.99</h1>,<h1>£917.99</h1>,<h1>£989.99</h1>,<h1>£835</h1>,<h1>£431.76</h1>,<h1>£359.76</h1>,"£1,345","£1,691.99",£768,"£1,253.99",£801.99,£915,"£1,139.99",£917.99,£989.99,£835,£431.76,£359.76,,,,,
56,1614074937941,23/02/2021 10:08:57,1614074929114,0,23/02/2021 10:08:49,27661,5,task-hlnk,,10283163,59db44e63e5ea00001e1d163,3128692,,complete,,6034d1322290e3683f16b7c8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1920x1080,1920x937,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,9,4,18,grey6,Zone1,continue_button,4.079999999696156,,,,,0,1,0,,,,,1,sequence,,,<h1>£1345</h1>,<h1>£1691.99</h1>,<h1>£768</h1>,<h1>£1253.99</h1>,<h1>£801.99</h1>,<h1>£915</h1>,<h1>£1139.99</h1>,<h1>£917.99</h1>,<h1>£989.99</h1>,<h1>£835</h1>,<h1>£431.76</h1>,<h1>£359.76</h1>,"£1,345","£1,691.99",£768,"£1,253.99",£801.99,£915,"£1,139.99",£917.99,£989.99,£835,£431.76,£359.76,,,,,
57,1614074937941,23/02/2021 10:08:57,1614074929125,0,23/02/2021 10:08:49,27661,5,task-hlnk,,10283163,59db44e63e5ea00001e1d163,3128692,,complete,,6034d1322290e3683f16b7c8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1920x1080,1920x937,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,9,4,19,grey7,Zone1,continue_button,3.7999999999447027,,,,,0,1,0,,,,,1,sequence,,,<h1>£1345</h1>,<h1>£1691.99</h1>,<h1>£768</h1>,<h1>£1253.99</h1>,<h1>£801.99</h1>,<h1>£915</h1>,<h1>£1139.99</h1>,<h1>£917.99</h1>,<h1>£989.99</h1>,<h1>£835</h1>,<h1>£431.76</h1>,<h1>£359.76</h1>,"£1,345","£1,691.99",£768,"£1,253.99",£801.99,£915,"£1,139.99",£917.99,£989.99,£835,£431.76,£359.76,,,,,
58,1614074937941,23/02/2021 10:08:57,1614074929137,0,23/02/2021 10:08:49,27661,5,task-hlnk,,10283163,59db44e63e5ea00001e1d163,3128692,,complete,,6034d1322290e3683f16b7c8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1920x1080,1920x937,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,9,4,20,grey8,Zone1,continue_button,4.445000000036089,,,,,0,1,0,,,,,1,sequence,,,<h1>£1345</h1>,<h1>£1691.99</h1>,<h1>£768</h1>,<h1>£1253.99</h1>,<h1>£801.99</h1>,<h1>£915</h1>,<h1>£1139.99</h1>,<h1>£917.99</h1>,<h1>£989.99</h1>,<h1>£835</h1>,<h1>£431.76</h1>,<h1>£359.76</h1>,"£1,345","£1,691.99",£768,"£1,253.99",£801.99,£915,"£1,139.99",£917.99,£989.99,£835,£431.76,£359.76,,,,,
59,1614074937941,23/02/2021 10:08:57,1614074929149,0,23/02/2021 10:08:49,27661,5,task-hlnk,,10283163,59db44e63e5ea00001e1d163,3128692,,complete,,6034d1322290e3683f16b7c8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1920x1080,1920x937,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,9,4,21,grey9,Zone1,continue_button,5.059999999954016,,,,,0,1,0,,,,,1,sequence,,,<h1>£1345</h1>,<h1>£1691.99</h1>,<h1>£768</h1>,<h1>£1253.99</h1>,<h1>£801.99</h1>,<h1>£915</h1>,<h1>£1139.99</h1>,<h1>£917.99</h1>,<h1>£989.99</h1>,<h1>£835</h1>,<h1>£431.76</h1>,<h1>£359.76</h1>,"£1,345","£1,691.99",£768,"£1,253.99",£801.99,£915,"£1,139.99",£917.99,£989.99,£835,£431.76,£359.76,,,,,
60,1614074937941,23/02/2021 10:08:57,1614074929160,0,23/02/2021 10:08:49,27661,5,task-hlnk,,10283163,59db44e63e5ea00001e1d163,3128692,,complete,,6034d1322290e3683f16b7c8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1920x1080,1920x937,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,9,4,22,grey10,Zone1,continue_button,3.8250000002299203,,,,,0,1,0,,,,,1,sequence,,,<h1>£1345</h1>,<h1>£1691.99</h1>,<h1>£768</h1>,<h1>£1253.99</h1>,<h1>£801.99</h1>,<h1>£915</h1>,<h1>£1139.99</h1>,<h1>£917.99</h1>,<h1>£989.99</h1>,<h1>£835</h1>,<h1>£431.76</h1>,<h1>£359.76</h1>,"£1,345","£1,691.99",£768,"£1,253.99",£801.99,£915,"£1,139.99",£917.99,£989.99,£835,£431.76,£359.76,,,,,
61,1614074937941,23/02/2021 10:08:57,1614074929172,0,23/02/2021 10:08:49,27661,5,task-hlnk,,10283163,59db44e63e5ea00001e1d163,3128692,,complete,,6034d1322290e3683f16b7c8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1920x1080,1920x937,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,9,4,23,grey11,Zone1,continue_button,4.12499999992724,,,,,0,1,0,,,,,1,sequence,,,<h1>£1345</h1>,<h1>£1691.99</h1>,<h1>£768</h1>,<h1>£1253.99</h1>,<h1>£801.99</h1>,<h1>£915</h1>,<h1>£1139.99</h1>,<h1>£917.99</h1>,<h1>£989.99</h1>,<h1>£835</h1>,<h1>£431.76</h1>,<h1>£359.76</h1>,"£1,345","£1,691.99",£768,"£1,253.99",£801.99,£915,"£1,139.99",£917.99,£989.99,£835,£431.76,£359.76,,,,,
62,1614074937941,23/02/2021 10:08:57,1614074932343,0,23/02/2021 10:08:52,27661,5,task-hlnk,,10283163,59db44e63e5ea00001e1d163,3128692,,complete,,6034d1322290e3683f16b7c8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1920x1080,1920x937,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,9,4,24,congratulations,rating19,response_slider_firstInteraction,4633.218000000008,,,97,,0,1,0,,,,,1,sequence,,,<h1>£1345</h1>,<h1>£1691.99</h1>,<h1>£768</h1>,<h1>£1253.99</h1>,<h1>£801.99</h1>,<h1>£915</h1>,<h1>£1139.99</h1>,<h1>£917.99</h1>,<h1>£989.99</h1>,<h1>£835</h1>,<h1>£431.76</h1>,<h1>£359.76</h1>,"£1,345","£1,691.99",£768,"£1,253.99",£801.99,£915,"£1,139.99",£917.99,£989.99,£835,£431.76,£359.76,,,,,
