Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,chosen face,not chosen face,price1,price2,price3,price4,price5,price6,price7,price8,price9,price10,price11,price12,price1a,price2a,price3a,price4a,price5a,price6a,price7a,price8a,price9a,price10a,price11a,price12a,,Participant_preference,face_rating,random number,fixation_times
16,1575990050966,10/12/2019 15:00:50,1575990053291,0,10/12/2019 15:00:53,11864,3,task-hlnk,,3506924,BLIND,991942,,complete,,5defaf74237082000e99e34c,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1699x956,1699x805,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,1,1,24,congratulations,Zone4,continue_button,18350.3,,,0,1,0,,,,,1,sequence,,,<h1>1133.99</h1>,<h1>945.99</h1>,<h1>673.99</h1>,<h1>875.99</h1>,<h1>528</h1>,<h1>893.99</h1>,<h1>624</h1>,<h1>811</h1>,<h1>1683</h1>,<h1>1061.99</h1>,<h1>667</h1>,<h1>799.99</h1>,1133.99,945.99,673.99,875.99,528,893.99,624,811,1683,1061.99,667,799.99,,,,,
17,1575990052934,10/12/2019 15:00:52,1575990055313,0,10/12/2019 15:00:55,11864,3,task-hlnk,,3506924,BLIND,991942,,complete,,5defaf74237082000e99e34c,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1699x956,1699x805,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,2,1,1,next sequence?,advancementZone,continue_button,1987.699999999997,,,0,1,0,,,,,,ready,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1575990058264,10/12/2019 15:00:58,1575990060644,0,10/12/2019 15:01:00,11864,3,task-hlnk,,3506924,BLIND,991942,,complete,,5defaf74237082000e99e34c,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1699x956,1699x805,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,3,2,1,option1,choice,response_button_text,5151.9000000000015,383.76,1,1,0,0,,,,,1,sequence,,,<h1>383.76</h1>,<h1>912</h1>,<h1>915</h1>,<h1>1320</h1>,<h1>918.99</h1>,<h1>551.76</h1>,<h1>795</h1>,<h1>1229.99</h1>,<h1>744</h1>,<h1>825.99</h1>,<h1>871.99</h1>,<h1>909.99</h1>,383.76,912,915,1320,918.99,551.76,795,1229.99,744,825.99,871.99,909.99,,,,,
19,1575990066437,10/12/2019 15:01:06,1575990068818,0,10/12/2019 15:01:08,11864,3,task-hlnk,,3506924,BLIND,991942,,complete,,5defaf74237082000e99e34c,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1699x956,1699x805,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,3,2,13,grey1,Zone1,continue_button,8154.5,,,0,1,0,,,,,1,sequence,,,<h1>383.76</h1>,<h1>912</h1>,<h1>915</h1>,<h1>1320</h1>,<h1>918.99</h1>,<h1>551.76</h1>,<h1>795</h1>,<h1>1229.99</h1>,<h1>744</h1>,<h1>825.99</h1>,<h1>871.99</h1>,<h1>909.99</h1>,383.76,912,915,1320,918.99,551.76,795,1229.99,744,825.99,871.99,909.99,,,,,
20,1575990067764,10/12/2019 15:01:07,1575990070138,0,10/12/2019 15:01:10,11864,3,task-hlnk,,3506924,BLIND,991942,,complete,,5defaf74237082000e99e34c,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1699x956,1699x805,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,3,2,14,grey2,Zone1,continue_button,1293.4000000000015,,,0,1,0,,,,,1,sequence,,,<h1>383.76</h1>,<h1>912</h1>,<h1>915</h1>,<h1>1320</h1>,<h1>918.99</h1>,<h1>551.76</h1>,<h1>795</h1>,<h1>1229.99</h1>,<h1>744</h1>,<h1>825.99</h1>,<h1>871.99</h1>,<h1>909.99</h1>,383.76,912,915,1320,918.99,551.76,795,1229.99,744,825.99,871.99,909.99,,,,,
21,1575990068202,10/12/2019 15:01:08,1575990070579,0,10/12/2019 15:01:10,11864,3,task-hlnk,,3506924,BLIND,991942,,complete,,5defaf74237082000e99e34c,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1699x956,1699x805,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,3,2,15,grey3,Zone1,continue_button,409.90000000000146,,,0,1,0,,,,,1,sequence,,,<h1>383.76</h1>,<h1>912</h1>,<h1>915</h1>,<h1>1320</h1>,<h1>918.99</h1>,<h1>551.76</h1>,<h1>795</h1>,<h1>1229.99</h1>,<h1>744</h1>,<h1>825.99</h1>,<h1>871.99</h1>,<h1>909.99</h1>,383.76,912,915,1320,918.99,551.76,795,1229.99,744,825.99,871.99,909.99,,,,,
22,1575990068467,10/12/2019 15:01:08,1575990070840,0,10/12/2019 15:01:10,11864,3,task-hlnk,,3506924,BLIND,991942,,complete,,5defaf74237082000e99e34c,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1699x956,1699x805,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,3,2,16,grey4,Zone1,continue_button,222.5,,,0,1,0,,,,,1,sequence,,,<h1>383.76</h1>,<h1>912</h1>,<h1>915</h1>,<h1>1320</h1>,<h1>918.99</h1>,<h1>551.76</h1>,<h1>795</h1>,<h1>1229.99</h1>,<h1>744</h1>,<h1>825.99</h1>,<h1>871.99</h1>,<h1>909.99</h1>,383.76,912,915,1320,918.99,551.76,795,1229.99,744,825.99,871.99,909.99,,,,,
23,1575990068717,10/12/2019 15:01:08,1575990071102,0,10/12/2019 15:01:11,11864,3,task-hlnk,,3506924,BLIND,991942,,complete,,5defaf74237082000e99e34c,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1699x956,1699x805,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,3,2,17,grey5,Zone1,continue_button,231.8000000000029,,,0,1,0,,,,,1,sequence,,,<h1>383.76</h1>,<h1>912</h1>,<h1>915</h1>,<h1>1320</h1>,<h1>918.99</h1>,<h1>551.76</h1>,<h1>795</h1>,<h1>1229.99</h1>,<h1>744</h1>,<h1>825.99</h1>,<h1>871.99</h1>,<h1>909.99</h1>,383.76,912,915,1320,918.99,551.76,795,1229.99,744,825.99,871.99,909.99,,,,,
24,1575990068999,10/12/2019 15:01:08,1575990071379,0,10/12/2019 15:01:11,11864,3,task-hlnk,,3506924,BLIND,991942,,complete,,5defaf74237082000e99e34c,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1699x956,1699x805,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,3,2,18,grey6,Zone1,continue_button,243.40000000000146,,,0,1,0,,,,,1,sequence,,,<h1>383.76</h1>,<h1>912</h1>,<h1>915</h1>,<h1>1320</h1>,<h1>918.99</h1>,<h1>551.76</h1>,<h1>795</h1>,<h1>1229.99</h1>,<h1>744</h1>,<h1>825.99</h1>,<h1>871.99</h1>,<h1>909.99</h1>,383.76,912,915,1320,918.99,551.76,795,1229.99,744,825.99,871.99,909.99,,,,,
25,1575990069233,10/12/2019 15:01:09,1575990071605,0,10/12/2019 15:01:11,11864,3,task-hlnk,,3506924,BLIND,991942,,complete,,5defaf74237082000e99e34c,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1699x956,1699x805,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,3,2,19,grey7,Zone1,continue_button,196.90000000000146,,,0,1,0,,,,,1,sequence,,,<h1>383.76</h1>,<h1>912</h1>,<h1>915</h1>,<h1>1320</h1>,<h1>918.99</h1>,<h1>551.76</h1>,<h1>795</h1>,<h1>1229.99</h1>,<h1>744</h1>,<h1>825.99</h1>,<h1>871.99</h1>,<h1>909.99</h1>,383.76,912,915,1320,918.99,551.76,795,1229.99,744,825.99,871.99,909.99,,,,,
26,1575990069499,10/12/2019 15:01:09,1575990071882,0,10/12/2019 15:01:11,11864,3,task-hlnk,,3506924,BLIND,991942,,complete,,5defaf74237082000e99e34c,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1699x956,1699x805,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,3,2,20,grey8,Zone1,continue_button,247,,,0,1,0,,,,,1,sequence,,,<h1>383.76</h1>,<h1>912</h1>,<h1>915</h1>,<h1>1320</h1>,<h1>918.99</h1>,<h1>551.76</h1>,<h1>795</h1>,<h1>1229.99</h1>,<h1>744</h1>,<h1>825.99</h1>,<h1>871.99</h1>,<h1>909.99</h1>,383.76,912,915,1320,918.99,551.76,795,1229.99,744,825.99,871.99,909.99,,,,,
27,1575990069781,10/12/2019 15:01:09,1575990072158,0,10/12/2019 15:01:12,11864,3,task-hlnk,,3506924,BLIND,991942,,complete,,5defaf74237082000e99e34c,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1699x956,1699x805,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,3,2,21,grey9,Zone1,continue_button,245.8000000000029,,,0,1,0,,,,,1,sequence,,,<h1>383.76</h1>,<h1>912</h1>,<h1>915</h1>,<h1>1320</h1>,<h1>918.99</h1>,<h1>551.76</h1>,<h1>795</h1>,<h1>1229.99</h1>,<h1>744</h1>,<h1>825.99</h1>,<h1>871.99</h1>,<h1>909.99</h1>,383.76,912,915,1320,918.99,551.76,795,1229.99,744,825.99,871.99,909.99,,,,,
28,1575990070077,10/12/2019 15:01:10,1575990072456,0,10/12/2019 15:01:12,11864,3,task-hlnk,,3506924,BLIND,991942,,complete,,5defaf74237082000e99e34c,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1699x956,1699x805,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,3,2,22,grey10,Zone1,continue_button,269.8000000000029,,,0,1,0,,,,,1,sequence,,,<h1>383.76</h1>,<h1>912</h1>,<h1>915</h1>,<h1>1320</h1>,<h1>918.99</h1>,<h1>551.76</h1>,<h1>795</h1>,<h1>1229.99</h1>,<h1>744</h1>,<h1>825.99</h1>,<h1>871.99</h1>,<h1>909.99</h1>,383.76,912,915,1320,918.99,551.76,795,1229.99,744,825.99,871.99,909.99,,,,,
29,1575990070952,10/12/2019 15:01:10,1575990073337,0,10/12/2019 15:01:13,11864,3,task-hlnk,,3506924,BLIND,991942,,complete,,5defaf74237082000e99e34c,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1699x956,1699x805,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,3,2,23,grey11,Zone1,continue_button,849.3999999999942,,,0,1,0,,,,,1,sequence,,,<h1>383.76</h1>,<h1>912</h1>,<h1>915</h1>,<h1>1320</h1>,<h1>918.99</h1>,<h1>551.76</h1>,<h1>795</h1>,<h1>1229.99</h1>,<h1>744</h1>,<h1>825.99</h1>,<h1>871.99</h1>,<h1>909.99</h1>,383.76,912,915,1320,918.99,551.76,795,1229.99,744,825.99,871.99,909.99,,,,,
30,1575990074264,10/12/2019 15:01:14,1575990076634,0,10/12/2019 15:01:16,11864,3,task-hlnk,,3506924,BLIND,991942,,complete,,5defaf74237082000e99e34c,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1699x956,1699x805,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,3,2,24,congratulations,rating19,response_slider_firstInteraction,3274.1382999999987,48,,0,1,0,,,,,1,sequence,,,<h1>383.76</h1>,<h1>912</h1>,<h1>915</h1>,<h1>1320</h1>,<h1>918.99</h1>,<h1>551.76</h1>,<h1>795</h1>,<h1>1229.99</h1>,<h1>744</h1>,<h1>825.99</h1>,<h1>871.99</h1>,<h1>909.99</h1>,383.76,912,915,1320,918.99,551.76,795,1229.99,744,825.99,871.99,909.99,,,,,
31,1575990077265,10/12/2019 15:01:17,1575990079638,0,10/12/2019 15:01:19,11864,3,task-hlnk,,3506924,BLIND,991942,,complete,,5defaf74237082000e99e34c,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1699x956,1699x805,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,3,2,24,congratulations,rating19,response_slider_endValue,6115.300000000003,53,,0,1,0,,,,,1,sequence,,,<h1>383.76</h1>,<h1>912</h1>,<h1>915</h1>,<h1>1320</h1>,<h1>918.99</h1>,<h1>551.76</h1>,<h1>795</h1>,<h1>1229.99</h1>,<h1>744</h1>,<h1>825.99</h1>,<h1>871.99</h1>,<h1>909.99</h1>,383.76,912,915,1320,918.99,551.76,795,1229.99,744,825.99,871.99,909.99,,,,,
32,1575990077327,10/12/2019 15:01:17,1575990079643,0,10/12/2019 15:01:19,11864,3,task-hlnk,,3506924,BLIND,991942,,complete,,5defaf74237082000e99e34c,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1699x956,1699x805,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,3,2,24,congratulations,Zone4,continue_button,6115.300000000003,,,0,1,0,,,,,1,sequence,,,<h1>383.76</h1>,<h1>912</h1>,<h1>915</h1>,<h1>1320</h1>,<h1>918.99</h1>,<h1>551.76</h1>,<h1>795</h1>,<h1>1229.99</h1>,<h1>744</h1>,<h1>825.99</h1>,<h1>871.99</h1>,<h1>909.99</h1>,383.76,912,915,1320,918.99,551.76,795,1229.99,744,825.99,871.99,909.99,,,,,
33,1575990079020,10/12/2019 15:01:19,1575990081387,0,10/12/2019 15:01:21,11864,3,task-hlnk,,3506924,BLIND,991942,,complete,,5defaf74237082000e99e34c,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1699x956,1699x805,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,4,2,1,next sequence?,advancementZone,continue_button,1720,,,0,1,0,,,,,,ready,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1575990081443,10/12/2019 15:01:21,1575990083818,0,10/12/2019 15:01:23,11864,3,task-hlnk,,3506924,BLIND,991942,,complete,,5defaf74237082000e99e34c,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1699x956,1699x805,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,7,3,1,option1,Zone1,response_button_text,2306.699999999997,See next option,1,0,1,0,,,,,1,sequence,,,<h1>864</h1>,<h1>917.99</h1>,<h1>1187.99</h1>,<h1>745.75</h1>,<h1>504</h1>,<h1>1250</h1>,<h1>869.99</h1>,<h1>941.99</h1>,<h1>590.99</h1>,<h1>432</h1>,<h1>600</h1>,<h1>1008</h1>,864,917.99,1187.99,745.75,504,1250,869.99,941.99,590.99,432,600,1008,,,,,
35,1575990082146,10/12/2019 15:01:22,1575990084514,0,10/12/2019 15:01:24,11864,3,task-hlnk,,3506924,BLIND,991942,,complete,,5defaf74237082000e99e34c,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1699x956,1699x805,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,7,3,2,option2,Zone1,response_button_text,658.8000000000029,See next option,1,0,1,0,,,,,1,sequence,,,<h1>864</h1>,<h1>917.99</h1>,<h1>1187.99</h1>,<h1>745.75</h1>,<h1>504</h1>,<h1>1250</h1>,<h1>869.99</h1>,<h1>941.99</h1>,<h1>590.99</h1>,<h1>432</h1>,<h1>600</h1>,<h1>1008</h1>,864,917.99,1187.99,745.75,504,1250,869.99,941.99,590.99,432,600,1008,,,,,
36,1575990082693,10/12/2019 15:01:22,1575990085066,0,10/12/2019 15:01:25,11864,3,task-hlnk,,3506924,BLIND,991942,,complete,,5defaf74237082000e99e34c,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1699x956,1699x805,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,7,3,3,option3,Zone1,response_button_text,511.1000000000058,See next option,1,0,1,0,,,,,1,sequence,,,<h1>864</h1>,<h1>917.99</h1>,<h1>1187.99</h1>,<h1>745.75</h1>,<h1>504</h1>,<h1>1250</h1>,<h1>869.99</h1>,<h1>941.99</h1>,<h1>590.99</h1>,<h1>432</h1>,<h1>600</h1>,<h1>1008</h1>,864,917.99,1187.99,745.75,504,1250,869.99,941.99,590.99,432,600,1008,,,,,
37,1575990083520,10/12/2019 15:01:23,1575990085898,0,10/12/2019 15:01:25,11864,3,task-hlnk,,3506924,BLIND,991942,,complete,,5defaf74237082000e99e34c,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1699x956,1699x805,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,7,3,4,option4,Zone1,response_button_text,787.1999999999971,See next option,1,0,1,0,,,,,1,sequence,,,<h1>864</h1>,<h1>917.99</h1>,<h1>1187.99</h1>,<h1>745.75</h1>,<h1>504</h1>,<h1>1250</h1>,<h1>869.99</h1>,<h1>941.99</h1>,<h1>590.99</h1>,<h1>432</h1>,<h1>600</h1>,<h1>1008</h1>,864,917.99,1187.99,745.75,504,1250,869.99,941.99,590.99,432,600,1008,,,,,
38,1575990085852,10/12/2019 15:01:25,1575990088227,0,10/12/2019 15:01:28,11864,3,task-hlnk,,3506924,BLIND,991942,,complete,,5defaf74237082000e99e34c,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1699x956,1699x805,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,7,3,5,option5,choice,response_button_text,2288.600000000006,504,1,1,0,0,,,,,1,sequence,,,<h1>864</h1>,<h1>917.99</h1>,<h1>1187.99</h1>,<h1>745.75</h1>,<h1>504</h1>,<h1>1250</h1>,<h1>869.99</h1>,<h1>941.99</h1>,<h1>590.99</h1>,<h1>432</h1>,<h1>600</h1>,<h1>1008</h1>,864,917.99,1187.99,745.75,504,1250,869.99,941.99,590.99,432,600,1008,,,,,
39,1575990087421,10/12/2019 15:01:27,1575990089805,0,10/12/2019 15:01:29,11864,3,task-hlnk,,3506924,BLIND,991942,,complete,,5defaf74237082000e99e34c,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1699x956,1699x805,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,7,3,17,grey5,Zone1,continue_button,1559.7000000000116,,,0,1,0,,,,,1,sequence,,,<h1>864</h1>,<h1>917.99</h1>,<h1>1187.99</h1>,<h1>745.75</h1>,<h1>504</h1>,<h1>1250</h1>,<h1>869.99</h1>,<h1>941.99</h1>,<h1>590.99</h1>,<h1>432</h1>,<h1>600</h1>,<h1>1008</h1>,864,917.99,1187.99,745.75,504,1250,869.99,941.99,590.99,432,600,1008,,,,,
40,1575990087749,10/12/2019 15:01:27,1575990090131,0,10/12/2019 15:01:30,11864,3,task-hlnk,,3506924,BLIND,991942,,complete,,5defaf74237082000e99e34c,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1699x956,1699x805,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,7,3,18,grey6,Zone1,continue_button,296.8000000000029,,,0,1,0,,,,,1,sequence,,,<h1>864</h1>,<h1>917.99</h1>,<h1>1187.99</h1>,<h1>745.75</h1>,<h1>504</h1>,<h1>1250</h1>,<h1>869.99</h1>,<h1>941.99</h1>,<h1>590.99</h1>,<h1>432</h1>,<h1>600</h1>,<h1>1008</h1>,864,917.99,1187.99,745.75,504,1250,869.99,941.99,590.99,432,600,1008,,,,,
41,1575990088045,10/12/2019 15:01:28,1575990090407,0,10/12/2019 15:01:30,11864,3,task-hlnk,,3506924,BLIND,991942,,complete,,5defaf74237082000e99e34c,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1699x956,1699x805,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,7,3,19,grey7,Zone1,continue_button,249.8000000000029,,,0,1,0,,,,,1,sequence,,,<h1>864</h1>,<h1>917.99</h1>,<h1>1187.99</h1>,<h1>745.75</h1>,<h1>504</h1>,<h1>1250</h1>,<h1>869.99</h1>,<h1>941.99</h1>,<h1>590.99</h1>,<h1>432</h1>,<h1>600</h1>,<h1>1008</h1>,864,917.99,1187.99,745.75,504,1250,869.99,941.99,590.99,432,600,1008,,,,,
42,1575990088281,10/12/2019 15:01:28,1575990090656,0,10/12/2019 15:01:30,11864,3,task-hlnk,,3506924,BLIND,991942,,complete,,5defaf74237082000e99e34c,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1699x956,1699x805,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,7,3,20,grey8,Zone1,continue_button,218,,,0,1,0,,,,,1,sequence,,,<h1>864</h1>,<h1>917.99</h1>,<h1>1187.99</h1>,<h1>745.75</h1>,<h1>504</h1>,<h1>1250</h1>,<h1>869.99</h1>,<h1>941.99</h1>,<h1>590.99</h1>,<h1>432</h1>,<h1>600</h1>,<h1>1008</h1>,864,917.99,1187.99,745.75,504,1250,869.99,941.99,590.99,432,600,1008,,,,,
43,1575990088483,10/12/2019 15:01:28,1575990090869,0,10/12/2019 15:01:30,11864,3,task-hlnk,,3506924,BLIND,991942,,complete,,5defaf74237082000e99e34c,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1699x956,1699x805,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,7,3,21,grey9,Zone1,continue_button,182,,,0,1,0,,,,,1,sequence,,,<h1>864</h1>,<h1>917.99</h1>,<h1>1187.99</h1>,<h1>745.75</h1>,<h1>504</h1>,<h1>1250</h1>,<h1>869.99</h1>,<h1>941.99</h1>,<h1>590.99</h1>,<h1>432</h1>,<h1>600</h1>,<h1>1008</h1>,864,917.99,1187.99,745.75,504,1250,869.99,941.99,590.99,432,600,1008,,,,,
44,1575990088655,10/12/2019 15:01:28,1575990091031,0,10/12/2019 15:01:31,11864,3,task-hlnk,,3506924,BLIND,991942,,complete,,5defaf74237082000e99e34c,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1699x956,1699x805,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,7,3,22,grey10,Zone1,continue_button,133.3000000000029,,,0,1,0,,,,,1,sequence,,,<h1>864</h1>,<h1>917.99</h1>,<h1>1187.99</h1>,<h1>745.75</h1>,<h1>504</h1>,<h1>1250</h1>,<h1>869.99</h1>,<h1>941.99</h1>,<h1>590.99</h1>,<h1>432</h1>,<h1>600</h1>,<h1>1008</h1>,864,917.99,1187.99,745.75,504,1250,869.99,941.99,590.99,432,600,1008,,,,,
45,1575990089405,10/12/2019 15:01:29,1575990091770,0,10/12/2019 15:01:31,11864,3,task-hlnk,,3506924,BLIND,991942,,complete,,5defaf74237082000e99e34c,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1699x956,1699x805,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,7,3,23,grey11,Zone1,continue_button,708.8000000000029,,,0,1,0,,,,,1,sequence,,,<h1>864</h1>,<h1>917.99</h1>,<h1>1187.99</h1>,<h1>745.75</h1>,<h1>504</h1>,<h1>1250</h1>,<h1>869.99</h1>,<h1>941.99</h1>,<h1>590.99</h1>,<h1>432</h1>,<h1>600</h1>,<h1>1008</h1>,864,917.99,1187.99,745.75,504,1250,869.99,941.99,590.99,432,600,1008,,,,,
46,1575990091736,10/12/2019 15:01:31,1575990094111,0,10/12/2019 15:01:34,11864,3,task-hlnk,,3506924,BLIND,991942,,complete,,5defaf74237082000e99e34c,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1699x956,1699x805,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,7,3,24,congratulations,rating19,response_slider_firstInteraction,2309.961500000005,41,,0,1,0,,,,,1,sequence,,,<h1>864</h1>,<h1>917.99</h1>,<h1>1187.99</h1>,<h1>745.75</h1>,<h1>504</h1>,<h1>1250</h1>,<h1>869.99</h1>,<h1>941.99</h1>,<h1>590.99</h1>,<h1>432</h1>,<h1>600</h1>,<h1>1008</h1>,864,917.99,1187.99,745.75,504,1250,869.99,941.99,590.99,432,600,1008,,,,,
47,1575990099379,10/12/2019 15:01:39,1575990101743,0,10/12/2019 15:01:41,11864,3,task-hlnk,,3506924,BLIND,991942,,complete,,5defaf74237082000e99e34c,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1699x956,1699x805,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,7,3,24,congratulations,rating19,response_slider_endValue,9790.699999999997,41,,0,1,0,,,,,1,sequence,,,<h1>864</h1>,<h1>917.99</h1>,<h1>1187.99</h1>,<h1>745.75</h1>,<h1>504</h1>,<h1>1250</h1>,<h1>869.99</h1>,<h1>941.99</h1>,<h1>590.99</h1>,<h1>432</h1>,<h1>600</h1>,<h1>1008</h1>,864,917.99,1187.99,745.75,504,1250,869.99,941.99,590.99,432,600,1008,,,,,
48,1575990099426,10/12/2019 15:01:39,1575990101747,0,10/12/2019 15:01:41,11864,3,task-hlnk,,3506924,BLIND,991942,,complete,,5defaf74237082000e99e34c,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1699x956,1699x805,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,7,3,24,congratulations,Zone4,continue_button,9790.699999999997,,,0,1,0,,,,,1,sequence,,,<h1>864</h1>,<h1>917.99</h1>,<h1>1187.99</h1>,<h1>745.75</h1>,<h1>504</h1>,<h1>1250</h1>,<h1>869.99</h1>,<h1>941.99</h1>,<h1>590.99</h1>,<h1>432</h1>,<h1>600</h1>,<h1>1008</h1>,864,917.99,1187.99,745.75,504,1250,869.99,941.99,590.99,432,600,1008,,,,,
49,1575990100957,10/12/2019 15:01:40,1575990103323,0,10/12/2019 15:01:43,11864,3,task-hlnk,,3506924,BLIND,991942,,complete,,5defaf74237082000e99e34c,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1699x956,1699x805,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,6,3,1,next sequence?,advancementZone,continue_button,1550.1000000000058,,,0,1,0,,,,,,ready,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,1575990102753,10/12/2019 15:01:42,1575990105125,0,10/12/2019 15:01:45,11864,3,task-hlnk,,3506924,BLIND,991942,,complete,,5defaf74237082000e99e34c,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1699x956,1699x805,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,5,4,1,option1,Zone1,response_button_text,1671.8999999999942,See next option,1,0,1,0,,,,,1,sequence,,,<h1>792</h1>,<h1>1115.99</h1>,<h1>843</h1>,<h1>576</h1>,<h1>779</h1>,<h1>749.99</h1>,<h1>642.96</h1>,<h1>480</h1>,<h1>1155.99</h1>,<h1>835</h1>,<h1>1345</h1>,<h1>1763.99</h1>,792,1115.99,843,576,779,749.99,642.96,480,1155.99,835,1345,1763.99,,,,,
51,1575990103445,10/12/2019 15:01:43,1575990105827,0,10/12/2019 15:01:45,11864,3,task-hlnk,,3506924,BLIND,991942,,complete,,5defaf74237082000e99e34c,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1699x956,1699x805,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,5,4,2,option2,Zone1,response_button_text,663.3999999999942,See next option,1,0,1,0,,,,,1,sequence,,,<h1>792</h1>,<h1>1115.99</h1>,<h1>843</h1>,<h1>576</h1>,<h1>779</h1>,<h1>749.99</h1>,<h1>642.96</h1>,<h1>480</h1>,<h1>1155.99</h1>,<h1>835</h1>,<h1>1345</h1>,<h1>1763.99</h1>,792,1115.99,843,576,779,749.99,642.96,480,1155.99,835,1345,1763.99,,,,,
